Order ID,Quantity,Profit,Discount,Sales,Location ID,Order Date,Customer ID,Product ID
CA-2017-115175,5,114.9385,0.0,244.55,58,783,430,1184
CA-2017-105851,2,-299.8116,0.2,1332.496,76,677,339,465
US-2017-125717,1,3.2776,0.2,32.775999999999996,42,394,284,514
US-2017-125717,2,-29.4368,0.2,147.184,42,394,284,196
US-2017-125717,2,1.3596,0.2,54.38399999999999,42,394,284,151
US-2017-125717,4,-58.8616,0.7,76.77600000000001,42,394,284,1242
US-2017-125717,3,5.2026,0.2,14.352,42,394,284,1665
US-2017-125717,2,26.224,0.2,209.792,42,394,284,164
CA-2015-163895,1,1.1151,0.2,3.304,480,976,374,925
CA-2017-168641,9,7.371,0.0,16.38,45,221,567,853
CA-2017-168641,2,78.9412,0.0,167.96,45,221,567,970
CA-2017-168641,2,-16.0784,0.2,321.568,45,221,567,1333
CA-2017-168641,2,6.2208,0.0,12.96,45,221,567,1193
CA-2017-156895,3,-23.7822,0.3,128.058,11,540,137,1534
CA-2017-121300,1,-15.4666,0.3,63.68600000000001,495,365,67,1209
CA-2017-121300,3,65.9934,0.2,239.976,495,365,67,409
CA-2017-121300,2,-189.321,0.4,344.22,495,365,67,1666
CA-2017-121300,3,5.4432,0.2,15.552,495,365,67,1290
CA-2017-121300,4,7.4368,0.2,21.248,495,365,67,1494
CA-2017-121300,2,2.64,0.2,8.448,495,365,67,1610
CA-2017-130211,3,23.3163,0.0,333.09,496,760,379,1667
CA-2017-130211,2,54.7756,0.0,248.98,496,760,379,209
CA-2014-147235,5,11.703,0.0,24.9,23,977,303,1668
CA-2016-109365,7,5.0358,0.0,15.26,13,54,190,845
CA-2016-109365,2,14.2956,0.0,43.32,13,54,190,1656
CA-2016-109365,12,15.7992,0.2,43.583999999999996,13,54,190,109
CA-2016-109365,3,56.9772,0.0,116.28,13,54,190,1669
CA-2016-109365,2,3.0212,0.2,9.296,13,54,190,699
CA-2016-109365,3,9.3312,0.0,19.44,13,54,190,1231
CA-2016-109365,3,150.984,0.0,314.55,13,54,190,1078
CA-2015-162621,5,-25.2185,0.8,16.27,66,577,402,1526
CA-2015-162621,9,-14.687999999999999,0.2,69.12,66,577,402,1511
CA-2015-162621,3,-7.8225,0.8,4.47,66,577,402,985
CA-2017-105921,3,5.2287,0.2,418.296,3,718,49,616
CA-2014-150798,2,109.99799999999999,0.4,659.988,47,588,300,1572
CA-2014-150798,2,1.4224,0.2,8.128,47,588,300,534
CA-2014-150798,7,12.7008,0.2,36.288000000000004,47,588,300,1193
CA-2014-150798,6,-51.983999999999995,0.3,909.72,47,588,300,377
CA-2017-112753,9,75.5937,0.15,917.9235,3,978,113,574
CA-2017-112753,6,19.0512,0.0,38.88,3,978,113,329
CA-2017-155075,4,-462.8624,0.7,631.1759999999999,11,574,543,115
CA-2014-103401,2,6.2208,0.0,12.96,94,871,744,1165
CA-2016-124814,2,6.2208,0.0,12.96,410,342,524,1290
CA-2016-124814,5,8.12,0.2,23.2,410,342,524,1458
CA-2014-116757,5,9.072000000000001,0.2,25.92,14,479,99,510
CA-2014-116757,6,7.1928,0.2,21.311999999999998,14,479,99,462
US-2014-138247,7,17.3656,0.2,173.65599999999998,62,163,408,1670
US-2014-138247,2,101.3488,0.0,361.96,62,163,408,1107
US-2014-138247,3,13.1985,0.0,62.85,62,163,408,341
US-2014-138247,3,51.1485,0.2,818.3760000000001,62,163,408,638
US-2014-138247,1,0.2034,0.0,20.34,62,163,408,1512
US-2014-138247,1,5.5177,0.0,23.99,62,163,408,928
CA-2017-167003,3,-6.4233,0.2,171.28799999999998,1,979,745,719
CA-2016-119935,2,17.158,0.0,37.3,334,338,366,1608
CA-2016-119935,2,39.3408,0.0,81.96,334,338,366,800
CA-2016-118969,6,-40.1808,0.7,54.792,51,824,431,471
CA-2016-145240,1,0.8088,0.2,10.784,32,47,696,146
CA-2016-120873,1,75.6548,0.0,290.98,497,189,572,1003
US-2017-111920,4,12.0252,0.0,36.44,312,760,28,1583
US-2016-128678,5,10.058,0.0,21.4,59,306,262,1671
US-2016-128678,7,15.8158,0.2,48.663999999999994,59,306,262,530
CA-2016-101385,4,6.9552,0.0,16.56,9,477,493,154
CA-2017-107167,8,84.22,0.2,1347.52,133,193,540,1672
CA-2014-109491,3,22.4316,0.0,62.31,238,980,18,1196
CA-2014-109491,4,6.9088,0.0,20.32,238,980,18,534
CA-2017-105445,3,3.0654,0.2,9.432,127,297,162,1328
CA-2014-107454,7,16.0356,0.0,34.86,23,981,742,639
CA-2014-107454,6,24.1218,0.0,89.34,23,981,742,943
US-2017-105046,2,67.495,0.0,269.98,498,729,336,149
US-2017-105046,5,47.952,0.0,99.9,498,729,336,1673
US-2017-105046,4,14.4596,0.0,39.08,498,729,336,28
CA-2017-152856,4,33.5892,0.2,116.83200000000001,368,565,276,1312
CA-2016-134691,2,-3.9032,0.8,2.296,16,696,110,1212
CA-2016-118759,2,72.5344,0.1,408.006,29,696,93,629
CA-2016-118759,3,10.5144,0.0,40.44,29,696,93,146
CA-2014-140403,3,13.7646,0.2,122.352,360,982,184,23
CA-2014-140403,2,7.4872,0.0,15.28,360,982,184,588
CA-2015-163104,2,5.8604,0.0,11.96,25,531,305,358
CA-2017-138464,3,4.9104,0.0,15.84,60,141,665,1226
CA-2017-138464,3,30.2316,0.2,86.376,60,141,665,379
CA-2017-138464,3,6.2016,0.0,18.24,60,141,665,487
CA-2017-138464,4,4.3296,0.0,13.12,60,141,665,346
CA-2015-104129,2,1.0598,0.0,105.98,259,914,20,509
CA-2015-104129,7,-28.224,0.3,493.92,259,914,20,1529
US-2017-132206,7,-8.904,0.8,5.936,155,114,149,15
CA-2017-113474,2,149.8956,0.0,325.86,336,983,746,1674
CA-2015-126557,9,-5.4801,0.3,383.60699999999997,26,984,210,212
CA-2015-126557,2,16.704,0.2,148.48,26,984,210,918
CA-2015-126557,7,53.7544,0.2,537.544,26,984,210,1485
CA-2015-126557,2,-2.9884,0.8,1.9280000000000002,26,984,210,308
CA-2015-126557,3,0.6912,0.2,6.912000000000001,26,984,210,649
CA-2015-126557,1,-2.134,0.6,7.76,26,984,210,275
CA-2015-126557,4,49.4376,0.2,659.168,26,984,210,517
US-2017-107636,2,2.8224,0.0,5.76,113,504,392,1675
US-2014-165862,3,4.3902,0.2,351.216,13,985,136,1213
US-2014-106334,3,23.028000000000002,0.2,230.28,34,422,223,370
US-2014-106334,3,5.778,0.0,12.84,34,422,223,630
CA-2016-101448,3,28.41,0.0,56.82,499,535,518,92
CA-2015-130218,4,14.202,0.0,31.56,329,391,495,550
CA-2015-130218,4,0.5584,0.0,27.92,329,391,495,700
US-2017-117331,1,-6.5619,0.7,8.559,276,208,444,697
CA-2014-127383,2,17.9684,0.2,49.568000000000005,294,520,698,1503
CA-2014-110219,3,-9.1335,0.3,127.869,65,952,12,64
CA-2015-118871,3,122.148,0.0,271.44,13,784,447,231
CA-2015-118871,3,8.2764,0.2,110.352,13,784,447,1676
CA-2015-118871,5,13.832,0.0,36.4,13,784,447,1677
CA-2017-129490,4,-57.6312,0.2,419.13599999999997,474,986,319,1585
CA-2014-101175,6,-1.2588,0.2,100.704,154,337,678,1018
US-2017-149510,3,4.5216,0.2,45.216,306,734,430,551
US-2017-149510,6,-21.1068,0.7,28.781999999999996,306,734,430,1399
US-2017-149510,4,8.8624,0.2,24.448,306,734,430,827
CA-2015-111990,6,-17.2854,0.8,10.475999999999999,14,627,551,44
CA-2014-169460,3,26.649,0.0,76.14,58,987,376,216
US-2015-152128,3,8.0712,0.0,21.24,477,442,134,1658
US-2015-152128,2,60.1412,0.0,127.96,477,442,134,1242
CA-2017-126662,2,89.99700000000001,0.2,479.98400000000004,1,729,437,851
CA-2016-139395,7,184.2204,0.0,657.93,30,939,377,539
CA-2016-139395,4,8.7048,0.0,33.48,30,939,377,904
CA-2016-139395,5,3.614,0.0,13.9,30,939,377,324
CA-2016-139395,2,6.715,0.0,26.86,30,939,377,1678
US-2014-121734,1,3.3544,0.2,9.584,500,909,339,1224
CA-2015-110947,3,56.55,0.0,113.1,497,988,326,443
US-2014-150126,11,32.2322,0.0,65.78,45,923,442,1679
CA-2015-164427,6,105.46799999999999,0.0,239.7,501,374,153,240
CA-2016-120250,3,3.8448,0.2,25.631999999999998,11,251,399,1680
CA-2016-121993,8,7.9704,0.2,23.616,11,224,677,1647
US-2016-100405,2,3.7996,0.0,8.26,62,370,747,105
US-2017-163790,7,38.29,0.0,76.58,502,808,644,466
US-2017-163790,5,4.224,0.0,8.8,502,808,644,1273
US-2017-163790,6,206.6232,0.2,590.352,502,808,644,1681
US-2017-163790,3,0.1674,0.0,5.58,502,808,644,802
US-2017-163790,3,10.5084,0.0,25.02,502,808,644,1682
US-2017-163790,7,22.6275,0.0,452.55,502,808,644,557
CA-2016-129868,2,4.9728,0.0,17.76,25,482,305,1280
CA-2016-129868,2,30.2384,0.2,302.384,25,482,305,7
CA-2016-129868,3,-5.4882,0.2,146.352,25,482,305,1534
CA-2016-129868,2,2.0540000000000003,0.0,7.9,25,482,305,1683
CA-2016-129868,3,33.8517,0.2,902.712,25,482,305,215
CA-2016-129868,3,15.1116,0.0,53.97,25,482,305,646
CA-2016-140564,8,13.2288,0.0,33.92,225,5,679,753
US-2017-169502,3,5.8887,0.0,21.81,201,735,377,515
US-2017-169502,5,26.564,0.0,91.6,201,735,377,1549
CA-2015-146948,1,43.7842,0.0,150.98,308,747,450,531
CA-2015-146948,9,63.135,0.0,137.25,308,747,450,373
CA-2015-146948,4,5.4144,0.0,11.52,308,747,450,1579
US-2015-113327,1,5.9384,0.2,18.272000000000002,222,989,408,1274
US-2015-113327,4,53.8048,0.2,153.72799999999998,222,989,408,1684
US-2015-113327,2,4.4312,0.2,12.224,222,989,408,661
US-2015-113327,7,50.3832,0.2,167.94400000000002,222,989,408,246
CA-2015-135020,1,13.3371,0.0,45.99,144,71,474,40
CA-2015-135020,3,160.623,0.0,535.41,144,71,474,518
CA-2015-135020,2,2.0574,0.2,6.096,144,71,474,536
CA-2015-135020,7,21.7728,0.0,45.36,144,71,474,1330
US-2017-141852,8,20.7328,0.0,47.12,218,45,32,325
CA-2016-109407,4,15.68,0.0,31.36,252,990,428,460
US-2017-165953,3,3.5712,0.2,47.61600000000001,133,413,212,397
US-2017-165953,5,8.218,0.2,23.48,133,413,212,707
CA-2016-144540,3,-166.3935,0.8,62.79,32,64,689,549
CA-2016-144540,9,4.266,0.2,28.44,32,64,689,1432
CA-2015-159863,3,6.7188,0.2,134.376,14,406,103,201
CA-2015-117800,2,147.475,0.0,589.9,289,481,274,1538
CA-2015-117800,3,141.1644,0.0,542.94,289,481,274,323
CA-2017-145219,6,1007.9832,0.2,2879.952,13,165,84,306
CA-2017-145219,3,33.93,0.2,90.48,13,165,84,443
CA-2015-161214,5,21.714000000000002,0.0,77.55,49,348,245,177
CA-2017-147228,3,-1.9872,0.2,8.832,84,428,2,327
CA-2017-147228,4,62.1376,0.2,177.53599999999997,84,428,2,447
CA-2017-147228,2,-3.2310000000000003,0.2,258.48,84,428,2,765
CA-2017-147228,3,4.2408,0.2,14.136,84,428,2,325
CA-2016-101336,5,20.163,0.0,77.55,164,373,316,170
CA-2016-101336,2,6.9664,0.0,24.88,164,373,316,253
CA-2016-101336,5,39.41,0.0,140.75,164,373,316,1473
CA-2016-101336,3,9.8901,0.0,36.63,164,373,316,762
US-2015-126235,2,6.1704,0.0,17.14,503,52,315,1685
CA-2017-168396,5,24.84,0.0,51.75,34,646,232,488
CA-2017-168396,3,11.1564,0.0,123.96,34,646,232,479
CA-2015-130456,6,34.494,0.15,586.398,34,291,103,1686
CA-2015-130456,1,3.2392,0.0,80.98,34,291,103,459
CA-2017-116288,3,9.7176,0.0,242.94,34,846,510,459
CA-2017-168228,4,33.4584,0.0,123.92,62,842,275,290
CA-2017-168228,3,5.6994,0.0,12.39,62,842,275,105
CA-2017-168228,2,12.298,0.0,47.3,62,842,275,1559
CA-2016-102162,8,751.9624,0.0,1599.92,389,108,535,1687
CA-2016-102162,1,5.4341,0.0,11.09,389,108,535,1475
CA-2017-130141,4,-2.5344,0.7,3.168,376,760,456,446
CA-2017-130141,4,-28.9568,0.2,579.136,376,760,456,1688
CA-2015-147501,2,2.1492,0.2,6.367999999999999,59,991,476,1406
CA-2015-147501,2,41.88,0.2,558.4,59,991,476,1491
CA-2016-143910,2,-8.097999999999999,0.1,145.764,164,399,604,405
CA-2014-146885,3,6.129,0.0,13.62,195,992,225,702
CA-2016-139556,3,62.7822,0.1,434.64599999999996,29,993,748,1578
CA-2017-129357,9,206.8893,0.0,440.19,5,304,10,1689
CA-2017-129357,5,1.932,0.0,64.4,5,304,10,505
CA-2017-150987,5,114.9385,0.0,244.55,94,798,571,1184
CA-2017-150987,4,97.88,0.0,195.76,94,798,571,1438
CA-2017-132647,2,5.7624,0.0,11.76,347,922,689,1017
CA-2017-132647,5,39.948,0.0,166.45,347,922,689,1291
CA-2017-159107,1,1.3536,0.0,2.88,94,92,409,1579
CA-2014-160738,2,3.9592,0.2,45.248000000000005,482,952,542,86
CA-2015-112130,2,14.2272,0.2,59.903999999999996,11,910,647,726
CA-2015-112130,2,6.5164,0.2,23.695999999999998,11,910,647,667
CA-2015-112130,2,2.8884,0.2,7.968,11,910,647,388
CA-2015-112130,7,2.0475,0.2,18.2,11,910,647,189
CA-2015-112130,3,-0.3444,0.2,27.552,11,910,647,1690
CA-2015-112130,6,-36.1764,0.3,844.1160000000001,11,910,647,228
CA-2015-112130,3,-9.594,0.2,76.752,11,910,647,911
CA-2016-111409,1,1.05,0.2,3.0,133,31,138,547
CA-2016-116232,9,-6.0048,0.7,7.506,118,897,549,757
CA-2016-116232,2,5.796,0.2,16.56,118,897,549,322
CA-2016-116547,4,34.3656,0.0,79.92,60,994,10,891
CA-2016-116547,2,13.2962,0.0,69.98,60,994,10,343
US-2017-133200,10,-18.802,0.8,11.06,6,636,587,555
US-2017-133200,7,-119.1918,0.32,623.4648,6,636,587,419
US-2017-133200,5,-57.951,0.2,772.68,6,636,587,1662
CA-2016-133550,4,72.358,0.1,283.14,185,995,107,1152
CA-2016-133550,4,165.3496,0.0,635.96,185,995,107,559
CA-2016-133550,1,33.3172,0.0,118.99,185,995,107,1270
CA-2016-133550,3,30.0234,0.0,272.94,185,995,107,269
CA-2017-139416,2,1.5008,0.2,15.008,74,996,8,1441
CA-2014-114510,4,11.1672,0.2,33.088,504,619,639,1339
CA-2014-114510,1,3.2392,0.0,80.98,504,619,639,459
CA-2014-114510,12,6.624,0.0,82.8,504,619,639,1691
CA-2014-114510,2,5.7672,0.0,21.36,504,619,639,683
CA-2014-114510,2,20.1656,0.2,62.048,504,619,639,1561
CA-2016-169215,9,13.3245,0.0,29.61,135,216,681,1321
CA-2016-127698,9,86.3928,0.2,863.928,314,49,160,1211
CA-2016-159912,4,-56.448,0.4,241.92,74,48,334,1529
CA-2016-159912,4,-81.94,0.5,163.88,74,48,334,1632
CA-2016-159912,2,-2.7888,0.7,3.486,74,48,334,699
CA-2016-159912,7,-2.3814,0.2,10.584000000000001,74,48,334,969
CA-2016-101987,9,123.4548,0.0,440.91,238,890,332,1692
US-2017-154851,5,-4.7625,0.7,5.715,207,983,669,31
CA-2014-138681,2,10.3936,0.2,51.968,115,414,564,1416
CA-2014-138681,3,21.5928,0.2,71.976,115,414,564,246
CA-2014-138681,3,-42.4116,0.2,242.352,115,414,564,211
CA-2014-138681,5,77.672,0.2,221.92,115,414,564,447
CA-2014-138681,2,2.64,0.2,8.448,115,414,564,1436
US-2015-138121,4,14.4648,0.0,29.52,185,997,252,777
US-2015-138121,3,48.4704,0.0,302.94,185,997,252,931
US-2015-138121,2,38.4372,0.0,142.36,185,997,252,1459
US-2015-138121,9,136.665,0.0,546.66,185,997,252,163
US-2015-138121,3,14.8491,0.0,212.13,185,997,252,1454
CA-2017-140298,2,0.5904,0.2,5.247999999999999,110,943,451,1609
CA-2017-140298,2,-14.8832,0.2,74.416,110,943,451,243
CA-2017-140298,2,2.14,0.2,6.848,110,943,451,630
CA-2017-140298,1,-6.9965,0.6,7.996,110,943,451,296
CA-2016-166240,2,-19.602,0.8,8.712,14,890,704,1112
CA-2016-158435,7,18.8993,0.0,65.17,505,624,151,660
CA-2016-158435,2,6.8714,0.0,14.62,505,624,151,148
CA-2016-158435,4,17.324,0.0,173.24,505,624,151,784
CA-2017-138149,5,302.373,0.2,895.92,13,222,576,1188
CA-2017-138149,3,39.213,0.0,130.71,13,222,576,123
CA-2017-138149,2,3.0368,0.0,11.68,13,222,576,809
CA-2017-138149,3,22.4316,0.0,62.31,13,222,576,1196
CA-2014-112403,1,-0.5964,0.7,0.852,74,691,123,798
CA-2014-108273,7,12.7008,0.2,36.288000000000004,143,757,719,815
CA-2014-108273,2,-74.9526,0.6,56.568000000000005,143,757,719,1454
CA-2017-121643,2,38.7792,0.2,344.704,40,796,455,883
US-2015-122910,2,20.1584,0.2,201.584,127,793,398,1066
CA-2017-143126,2,88.7332,0.0,521.96,60,734,475,971
CA-2015-129042,3,2.2194,0.0,8.22,308,295,75,448
CA-2015-109736,7,21.7728,0.0,45.36,9,998,249,511
CA-2015-142601,7,9.4717,0.0,947.17,25,24,368,273
CA-2015-142601,2,27.881999999999998,0.0,61.96,25,24,368,1693
CA-2014-106229,3,-209.7693,0.5,268.935,173,159,749,363
US-2017-135230,1,2.9562,0.0,7.58,5,853,278,773
CA-2016-159653,3,7.2177,0.0,14.73,506,730,223,522
CA-2016-131968,2,-6.9216,0.7,9.888,331,583,697,91
CA-2016-131968,3,50.3658,0.2,671.544,331,583,697,137
CA-2014-119151,4,55.896,0.0,1117.92,29,641,486,1362
CA-2014-119151,3,-37.9434,0.2,275.952,29,641,486,1121
CA-2014-123323,7,46.178999999999995,0.2,123.14399999999999,94,845,23,715
CA-2016-124681,3,3.3099,0.2,15.575999999999999,162,427,603,1694
US-2015-103996,6,99.9408,0.0,212.64,188,368,579,129
US-2015-103996,3,4.5402,0.0,9.87,188,368,579,1128
US-2015-103996,3,20.7675,0.0,53.25,188,368,579,936
US-2015-103996,3,9.5616,0.0,19.92,188,368,579,1494
CA-2016-120530,3,146.388,0.1,658.7460000000001,45,281,114,1
CA-2015-155054,2,3.8822,0.0,8.26,507,385,390,925
CA-2015-155054,2,13.427999999999999,0.0,29.84,507,385,390,528
CA-2015-155054,2,14.9556,0.0,67.98,507,385,390,151
CA-2015-105725,2,28.0876,0.0,61.06,106,954,150,580
CA-2015-105725,1,-0.8886,0.2,35.544000000000004,106,954,150,972
CA-2017-164364,2,4.5816,0.0,9.96,60,105,394,690
CA-2017-164364,3,2.3025,0.0,9.21,60,105,394,1320
CA-2017-164364,3,8.0997,0.0,27.93,60,105,394,660
CA-2017-168123,2,2.528,0.0,7.9,38,916,148,1432
CA-2017-168123,4,57.5016,0.0,221.16,38,916,148,1125
CA-2017-168123,2,62.7004,0.0,127.96,38,916,148,669
CA-2017-168123,3,9.1581,0.0,18.69,38,916,148,799
CA-2016-120005,3,7.605,0.0,25.35,94,840,378,1566
CA-2016-120005,3,11.9952,0.0,35.28,94,840,378,1530
CA-2016-123526,5,16.032,0.0,33.4,5,435,296,481
CA-2016-127649,3,62.82,0.2,837.6,321,877,393,1491
CA-2016-159989,3,-9.152999999999999,0.2,40.68,78,10,12,1049
CA-2017-103499,2,-23.5764,0.2,209.56799999999998,280,225,301,541
US-2015-167220,4,6.4308,0.2,22.368000000000002,110,295,102,1695
CA-2017-126354,2,-2.588,0.7,3.8819999999999997,118,447,618,625
CA-2017-126354,3,40.3536,0.2,115.296,118,447,618,1696
CA-2017-169817,2,-1.5264,0.7,1.9080000000000001,105,296,12,1310
US-2017-144582,7,-69.3952,0.8,43.372,508,504,679,582
CA-2014-121573,4,219.5088,0.0,783.96,29,935,611,469
CA-2014-121573,2,18.336,0.2,48.896,29,935,611,997
CA-2014-121573,2,2.8478,0.2,7.856,29,935,611,696
CA-2016-117660,2,1.9926,0.2,5.904,47,945,298,1647
CA-2016-117660,2,1.0284,0.2,13.712,47,945,298,1257
CA-2014-112851,3,85.9818,0.0,182.94,458,328,749,1697
CA-2017-123701,4,9.9936,0.0,27.76,94,221,310,924
CA-2015-118227,1,7.5371,0.0,25.99,29,999,489,1062
CA-2015-123155,5,29.799,0.2,113.52,65,1000,374,721
CA-2015-123155,3,22.4925,0.2,359.88,65,1000,374,1187
CA-2017-158883,4,9.1872,0.2,25.344,222,455,750,1588
US-2016-114888,3,4.1832,0.2,11.952,9,251,254,591
US-2016-114888,3,1.8719999999999999,0.0,6.24,9,251,254,1698
US-2014-167262,8,83.5128,0.2,742.336,509,656,549,39
CA-2017-119746,1,-4.04,0.6,6.4639999999999995,26,51,200,1372
CA-2017-119746,5,4.176,0.2,11.52,26,51,200,745
CA-2017-119746,2,16.6788,0.2,222.38400000000001,26,51,200,872
CA-2017-108091,4,6.0736,0.0,23.36,246,673,735,809
CA-2016-101630,3,4.0749,0.0,8.67,255,317,316,865
CA-2016-101630,3,6.6846,0.0,25.71,255,317,316,1257
CA-2017-132346,7,33.3102,0.0,100.94,285,659,7,336
CA-2014-150301,1,10.647,0.1,63.882,250,1001,659,474
CA-2014-159310,4,0.0,0.3,683.1439999999999,32,845,56,1423
CA-2014-159310,3,-2.214,0.8,1.476,32,845,56,1699
CA-2014-159310,7,3.5623,0.2,40.711999999999996,32,845,56,515
US-2017-147984,5,137.151,0.0,279.9,477,480,673,964
CA-2015-104346,5,1.148,0.2,13.12,97,555,5,1355
CA-2015-104346,4,-143.7904,0.7,69.57600000000001,97,555,5,1368
CA-2015-104346,3,0.4752,0.2,4.224,97,555,5,824
CA-2015-104346,4,-6.534,0.2,58.08,97,555,5,1700
CA-2015-104346,9,15.0696,0.2,52.416000000000004,97,555,5,1027
CA-2015-104346,5,10.984000000000002,0.2,54.92,97,555,5,1001
CA-2015-104346,5,-248.166,0.5,364.95,97,555,5,1342
CA-2015-104346,3,28.7064,0.2,85.056,97,555,5,778
CA-2015-104346,3,9.6936,0.2,27.695999999999998,97,555,5,96
US-2015-141684,4,11.232000000000001,0.0,24.96,164,685,514,910
CA-2015-144722,1,18.1146,0.0,43.13,1,199,751,1618
CA-2015-120516,3,2.7072,0.0,5.64,510,863,242,620
US-2016-148901,3,-44.1462,0.7,57.582,133,675,149,1242
US-2016-148901,6,10.8864,0.2,31.104,133,675,149,1347
US-2016-148901,3,8.3028,0.2,30.191999999999997,133,675,149,1598
US-2016-148901,5,4.36,0.2,43.6,133,675,149,47
US-2016-148901,2,0.4172,0.2,4.768,133,675,149,1701
US-2016-148901,2,-7.612,0.7,10.38,133,675,149,153
US-2016-148901,8,-9.8208,0.7,13.392000000000001,133,675,149,78
CA-2017-136364,1,-7.2589,0.4,39.594,11,1002,708,781
CA-2017-136364,9,19.3392,0.2,91.008,11,1002,708,1308
CA-2015-137708,2,18.2112,0.0,37.94,141,6,159,640
CA-2015-137708,10,19.26,0.0,42.8,141,6,159,1450
CA-2015-137708,3,10.089,0.0,33.63,141,6,159,602
CA-2014-149055,3,21.1977,0.2,62.808,63,533,536,1249
CA-2015-151589,4,91.9508,0.0,195.64,424,17,681,1689
CA-2015-151589,2,71.97,0.0,239.9,424,17,681,1191
CA-2016-121370,3,-21.7176,0.3,380.05800000000005,63,696,686,323
CA-2016-121370,4,179.9964,0.4,1199.976,63,696,686,361
CA-2016-121370,3,9.7152,0.2,48.576,63,696,686,1702
CA-2016-111696,3,8.073,0.0,17.94,25,541,577,150
CA-2014-139598,3,6.1641,0.2,18.264,63,58,726,229
CA-2014-139598,2,5.6316,0.2,34.656,63,58,726,1656
CA-2014-139598,2,8.1552,0.2,81.55199999999999,63,58,726,543
CA-2014-139598,4,-42.588,0.2,227.136,63,58,726,1043
CA-2017-117436,2,5.0764,0.0,10.36,211,110,752,1499
CA-2015-140025,8,-1181.2824,0.8,463.24800000000005,65,1003,724,1364
CA-2015-140025,6,47.994,0.2,383.952,65,1003,724,657
CA-2016-134222,6,-35.8848,0.7,44.856,511,212,125,444
CA-2016-140018,7,-24.276,0.7,30.345,47,831,237,1703
CA-2016-140018,3,-9.111,0.3,127.554,47,831,237,163
CA-2016-140018,3,15.5904,0.2,77.952,47,831,237,1416
US-2017-136707,4,4.9056,0.2,14.015999999999998,1,105,531,236
CA-2014-152562,2,19.4656,0.0,69.52,126,301,705,1156
CA-2014-152562,3,1.6356,0.0,5.64,126,301,705,868
CA-2016-152408,3,4.4772,0.2,13.776,45,666,627,1212
CA-2014-120278,6,68.8464,0.0,245.88,512,845,333,1360
CA-2014-120278,3,9.8901,0.0,36.63,512,845,333,762
CA-2014-120278,2,5.8708,0.0,22.58,512,845,333,1011
CA-2014-120278,3,5.8233,0.0,12.39,512,845,333,925
CA-2017-167661,5,13.472999999999999,0.2,39.92,94,361,486,1230
CA-2017-167661,2,27.881999999999998,0.0,61.96,94,361,486,1323
CA-2017-167661,4,7.2268,0.2,19.936,94,361,486,799
CA-2017-106831,2,-2.6586,0.7,3.798,82,702,651,858
CA-2017-106831,6,10.0572,0.2,27.744,82,702,651,874
CA-2017-106831,4,-34.3148,0.4,158.376,82,702,651,194
CA-2017-154123,2,11.5836,0.0,27.58,0,225,337,93
CA-2016-136049,3,-4.0722,0.7,5.553,392,443,392,1488
CA-2017-118402,5,-54.882,0.2,243.92,31,365,123,886
US-2016-139388,4,0.2992,0.0,14.96,100,77,693,1028
US-2014-128685,2,2.245,0.2,7.184,141,527,89,307
CA-2015-124044,3,3.6792,0.2,10.512,144,862,234,236
CA-2014-164469,5,19.797,0.2,263.96,160,402,136,803
CA-2014-164469,11,17.908,0.2,71.632,160,402,136,359
CA-2014-164469,1,0.8162,0.2,9.328,160,402,136,1132
CA-2014-107818,2,2.6460000000000004,0.0,5.88,513,78,507,425
CA-2014-107818,5,121.99,0.2,975.92,513,78,507,1
CA-2014-107818,8,91.152,0.0,303.84,513,78,507,108
CA-2014-107818,6,19.4352,0.0,485.88,513,78,507,459
CA-2014-113320,3,4.5144,0.0,12.54,232,432,109,1006
CA-2014-113320,3,0.6258,0.0,8.94,232,432,109,383
CA-2014-113320,3,4.4352,0.0,9.24,232,432,109,50
CA-2015-137526,3,24.5028,0.2,70.008,25,1004,171,705
CA-2015-137526,4,38.024,0.0,77.6,25,1004,171,275
CA-2015-137526,9,92.97,0.0,464.85,25,1004,171,1704
CA-2017-136063,7,1.0192,0.2,10.192,514,934,164,1063
CA-2016-101546,2,843.1706,0.0,1793.98,92,122,136,1176
CA-2014-138940,6,265.4232,0.2,758.352,110,909,39,1356
CA-2016-125164,1,7.3834,0.2,20.368,164,338,64,986
CA-2016-125164,3,16.8237,0.2,49.848,164,338,64,350
CA-2017-163531,3,67.1916,0.0,239.97,23,335,56,516
CA-2017-122490,6,150.29399999999998,0.2,2404.7039999999997,5,38,74,445
CA-2017-122490,11,190.0206,0.2,563.024,5,38,74,1242
CA-2017-122490,3,10.3473,0.0,344.91,5,38,74,156
CA-2017-122490,3,4.2336,0.0,8.64,5,38,74,745
CA-2017-131366,2,-14.998,0.4,89.988,207,221,464,929
CA-2017-131366,7,83.2097,0.2,229.544,207,221,464,1127
CA-2017-164042,2,0.6156,0.2,1.824,14,979,107,1705
CA-2017-164042,5,-46.716,0.8,18.32,14,979,107,1549
CA-2017-164042,3,-11.5938,0.2,48.816,14,979,107,1512
CA-2017-164042,1,-1.9602,0.8,1.188,14,979,107,305
CA-2014-132864,5,29.95,0.2,119.8,47,266,471,538
US-2014-155817,2,4.6176,0.2,61.568000000000005,35,462,359,1424
US-2014-155817,3,0.4644,0.2,6.192,35,462,359,679
US-2016-131891,3,-1.476,0.7,2.214,515,875,617,1699
CA-2017-143567,2,2.6068,0.0,5.32,0,808,533,1510
